svsite	Superpopulation	af	af.med
sv_1793391_0	EUR	0.72962226640159	0.865030674846626
sv_1793392_0	EUR	0.72962226640159	0.837175792507205
sv_1793655_0	EUR	0.453280318091451	0.347262247838617
sv_1793657_0	EUR	0.443339960238569	0.304034582132565
sv_1794567_0	EUR	0.515904572564612	0.301635991820041
sv_1794569_0	EUR	0.18986083499006	0.311239193083574
sv_1794737_0	EUR	0.323061630218688	0.221902017291066
sv_1794740_0	EUR	0.438369781312127	0.310838445807771
sv_1794745_0	EUR	0.372763419483101	0.498487140695915
sv_1794763_0	EUR	0.463220675944334	0.607361963190184
sv_1794764_0	EUR	0.649105367793241	0.485685071574642
sv_1795120_0	EUR	0.157057654075547	0.0541922290388548
sv_1795121_0	EUR	0.182902584493042	0.37463976945245
sv_1795122_0	EUR	0.436381709741551	0.33531746031746
sv_1795123_0	EUR	0.112326043737575	0.331288343558282
sv_1795381_0	EUR	0.62624254473161	0.520172910662824
sv_1795382_0	EUR	0.479125248508946	0.589979550102249
sv_1796113_0	EUR	0.330019880715706	0.47239263803681
sv_1796159_0	EUR	0.1779324055666	0.292433537832311
sv_1796215_0	EUR	0.473161033797217	0.35014409221902
sv_1796217_0	EUR	0.575546719681909	0.396728016359918
sv_1796737_0	EUR	0.275347912524851	0.129856850715746
sv_1796770_0	EUR	0.526838966202783	0.704610951008646
sv_1796773_0	EUR	0.213717693836978	0.351585014409222
sv_1796781_0	EUR	0.18986083499006	0.347648261758691
sv_1796868_0	EUR	0.680914512922465	0.543116490166415
sv_1796869_0	EUR	0.363817097415507	0.247838616714697
sv_1797161_0	EUR	0.190854870775348	0.296520423600605
sv_1797190_0	EUR	0.620278330019881	0.447420634920635
sv_1797233_0	EUR	0.137176938369781	0.281746031746032
sv_1797959_0	EUR	0.561630218687873	0.440922190201729
sv_1797962_0	EUR	0.680914512922465	0.527987897125567
sv_1798771_0	EUR	0.779324055666004	0.670028818443804
sv_1799176_0	EUR	0.440357852882704	0.545385779122542
sv_1799286_0	EUR	0.450298210735586	0.611111111111111
sv_1799353_0	EUR	0.291252485089463	0.18200408997955
sv_1799509_0	EUR	0.331013916500994	0.529652351738241
sv_1799510_0	EUR	0.455268389662028	0.562027231467474
sv_1799512_0	EUR	0.298210735586481	0.485685071574642
sv_1799513_0	EUR	0.405566600397614	0.298270893371758
sv_1799516_0	EUR	0.13220675944334	0.278769841269841
sv_1799612_0	EUR	0.25844930417495	0.134969325153374
sv_1799629_0	EUR	0.936381709741551	0.785302593659942
sv_1799636_0	EUR	0.339960238568588	0.56628242074928
sv_1801643_0	EUR	0.331013916500994	0.172910662824208
sv_1801695_0	EUR	0.205765407554672	0.100864553314121
sv_1802800_0	EUR	0.236580516898608	0.34560327198364
sv_1802842_0	EUR	0.399602385685885	0.295501022494888
sv_1802864_0	EUR	0.233598409542744	0.444024205748865
sv_180811_0	EUR	0.734592445328032	0.837175792507205
sv_1825328_0	EUR	0.409542743538767	0.538904899135447
sv_1825332_0	EUR	0.275347912524851	0.447852760736196
sv_1825842_0	EUR	0.527833001988072	0.687319884726225
sv_1825846_0	EUR	0.0447316103379722	0.156441717791411
sv_1825849_0	EUR	0.459244532803181	0.355828220858896
sv_1826398_0	EUR	0.340954274353877	0.239193083573487
sv_1827121_0	EUR	0.290258449304175	0.411497730711044
sv_1831967_0	EUR	0.669980119284294	0.780979827089337
sv_1841183_0	EUR	0.697813121272366	0.586912065439673
sv_1841402_0	EUR	0.776341948310139	0.5835734870317
sv_1849586_0	EUR	0.0347912524850895	0.171626984126984
sv_1850041_0	EUR	0.261431411530815	0.14985590778098
sv_1850073_0	EUR	0.610337972166998	0.438040345821326
sv_1853636_0	EUR	0.582504970178926	0.690201729106628
sv_1853641_0	EUR	0.102385685884692	0.214723926380368
sv_1854206_0	EUR	0.222664015904573	0.361963190184049
sv_1854210_0	EUR	0.0974155069582505	0.240286298568507
sv_1855272_0	EUR	0.254473161033797	0.384726224783862
sv_1855476_0	EUR	0.123260437375746	0.25297619047619
sv_1855974_0	EUR	0.57455268389662	0.706051873198847
sv_1856775_0	EUR	0.259443339960239	0.381944444444444
sv_1856903_0	EUR	0.271371769383698	0.421267893660532
sv_1856932_0	EUR	0.44234592445328	0.339468302658487
sv_1857566_0	EUR	0.136182902584493	0.291066282420749
sv_1857727_0	EUR	0.78727634194831	0.672910662824208
sv_1857904_0	EUR	0.657057654075547	0.501022494887526
sv_1858697_0	EUR	0.721669980119284	0.559304703476483
sv_1858707_0	EUR	0.445328031809145	0.3125
sv_1861639_0	EUR	0.410536779324056	0.255623721881391
sv_1862953_0	EUR	0.319085487077535	0.210374639769452
sv_1862959_0	EUR	0.174950298210736	0.0664621676891615
sv_1867377_0	EUR	0.175944333996024	0.413087934560327
sv_1867493_0	EUR	0.6779324055666	0.517382413087935
sv_1867886_0	EUR	0.418489065606362	0.263237518910741
sv_1867902_0	EUR	0.0208747514910537	0.143149284253579
sv_1867939_0	EUR	0.0964214711729622	0.206349206349206
sv_1868047_0	EUR	0.274353876739563	0.418200408997955
sv_1868585_0	EUR	0.062624254473161	0.289366053169734
sv_1868683_0	EUR	0.073558648111332	0.184049079754601
sv_1868694_0	EUR	0.608349900596421	0.731988472622478
sv_1868712_0	EUR	0.0725646123260437	0.174351585014409
sv_1868714_0	EUR	0.68986083499006	0.54160363086233
sv_1868802_0	EUR	0.160039761431412	0.260968229954614
sv_1868808_0	EUR	0.466202783300199	0.669734151329243
sv_1868818_0	EUR	0.446322067594433	0.618759455370651
sv_1868819_0	EUR	0.446322067594433	0.627836611195159
sv_1868820_0	EUR	0.754473161033797	0.624810892586989
sv_1868823_0	EUR	0.724652087475149	0.606628242074928
sv_1868833_0	EUR	0.158051689860835	0.363112391930836
sv_1868840_0	EUR	0.149105367793241	0.305475504322767
sv_1868881_0	EUR	0.412524850894632	0.714697406340058
sv_1868899_0	EUR	0.345924453280318	0.210287443267776
sv_1869058_0	EUR	0.496023856858847	0.604166666666667
sv_1869170_0	EUR	0.458250497017893	0.321063394683027
sv_1870078_0	EUR	0.239562624254473	0.694274028629857
sv_1870117_0	EUR	0.213717693836978	0.399801587301587
sv_1870118_0	EUR	0.203777335984095	0.411706349206349
sv_1870182_0	EUR	0.0765407554671968	0.253578732106339
sv_1870195_0	EUR	0.600397614314115	0.797546012269939
sv_1871255_0	EUR	0.369781312127237	0.247838616714697
sv_1871792_0	EUR	0.418489065606362	0.580777096114519
sv_1872043_0	EUR	0.826043737574553	0.702380952380952
sv_1872046_0	EUR	0.3220675944334	0.186094069529652
sv_1872062_0	EUR	0.18389662027833	0.0357873210633947
sv_1872290_0	EUR	0.395626242544732	0.188139059304703
sv_1872305_0	EUR	0.489065606361829	0.387525562372188
sv_1872327_0	EUR	0.167992047713718	0.268011527377522
sv_1872711_0	EUR	0.341948310139165	0.0930470347648262
sv_1872715_0	EUR	0.668986083499006	0.554563492063492
sv_1874450_0	EUR	0.794234592445328	0.559304703476483
sv_1874455_0	EUR	0.711729622266402	0.487730061349693
sv_1874458_0	EUR	0.334990059642147	0.219836400817996
sv_1874460_0	EUR	0.497017892644135	0.340057636887608
sv_1874462_0	EUR	0.436381709741551	0.286743515850144
sv_1874466_0	EUR	0.362823061630219	0.26278118609407
sv_1874470_0	EUR	0.531809145129225	0.650306748466258
sv_1874471_0	EUR	0.377733598409543	0.208933717579251
sv_1874484_0	EUR	0.248508946322068	0.145533141210375
sv_187503_0	EUR	0.538767395626243	0.385912698412698
sv_1876180_0	EUR	0.421471172962227	0.310515873015873
sv_1876195_0	EUR	0.639165009940358	0.783231083844581
sv_1876226_0	EUR	0.218687872763419	0.325648414985591
sv_1876466_0	EUR	0.217693836978131	0.387608069164265
sv_1876470_0	EUR	0.327037773359841	0.434560327198364
sv_1876476_0	EUR	0.237574552683897	0.11758691206544
sv_1876492_0	EUR	0.604373757455268	0.704498977505112
sv_1876495_0	EUR	0.512922465208748	0.680981595092024
sv_1876514_0	EUR	0.117296222664016	0.00613496932515337
sv_1876537_0	EUR	0.252485089463221	0.145533141210375
sv_1876549_0	EUR	0.222664015904573	0.357791225416036
sv_1876557_0	EUR	0.433399602385686	0.602305475504323
sv_1876569_0	EUR	0.0337972166998012	0.273006134969325
sv_1876766_0	EUR	0.18389662027833	0.288690476190476
sv_1876856_0	EUR	0.746520874751491	0.627080181543117
sv_1876865_0	EUR	0.0775347912524851	0.238095238095238
sv_1877074_0	EUR	0.452286282306163	0.622699386503067
sv_1877923_0	EUR	0.431411530815109	0.564841498559078
sv_1877937_0	EUR	0.693836978131213	0.848703170028818
sv_1877940_0	EUR	0.248508946322068	0.132564841498559
sv_1877947_0	EUR	0.238568588469185	0.138328530259366
sv_1880653_0	EUR	0.5	0.617063492063492
sv_1881932_0	EUR	0.26441351888668	0.381844380403458
sv_1881991_0	EUR	0.629224652087475	0.481268011527378
sv_1881992_0	EUR	0.602385685884692	0.483640081799591
sv_1882008_0	EUR	0.575546719681909	0.403769841269841
sv_1882455_0	EUR	0.527833001988072	0.404907975460123
sv_1883229_0	EUR	0.0984095427435388	0.231083844580777
sv_1883230_0	EUR	0.0874751491053678	0.226224783861671
sv_1883482_0	EUR	0.117296222664016	0.249488752556237
sv_1886180_0	EUR	0.418489065606362	0.536023054755043
sv_1886219_0	EUR	0.136182902584493	0.25642965204236
sv_1886221_0	EUR	0.221669980119284	0.384726224783862
sv_1886224_0	EUR	0.219681908548708	0.11758691206544
sv_1886234_0	EUR	0.0864811133200795	0.210633946830266
sv_1886238_0	EUR	0.0924453280318091	0.198847262247839
sv_1886499_0	EUR	0.68986083499006	0.563400576368876
sv_1886508_0	EUR	0.285288270377734	0.424335378323108
sv_1886530_0	EUR	0.185884691848907	0.344380403458213
sv_1886546_0	EUR	0.348906560636183	0.491071428571429
sv_1886551_0	EUR	0.649105367793241	0.54160363086233
sv_1886562_0	EUR	0.334990059642147	0.512968299711816
sv_1886987_0	EUR	0.0715705765407555	0.298789712556732
sv_1887070_0	EUR	0.307157057654076	0.193251533742331
sv_1887616_0	EUR	0.458250497017893	0.601226993865031
sv_1887622_0	EUR	0.682902584493042	0.916155419222904
sv_1887626_0	EUR	0.346918489065606	0.457055214723926
sv_1887914_0	EUR	0.474155069582505	0.280979827089337
sv_1894316_0	EUR	0.365805168986084	0.186094069529652
sv_1894317_0	EUR	0.365805168986084	0.187116564417178
sv_1896406_0	EUR	0.112326043737575	0.246397694524496
sv_1896511_0	EUR	0.0506958250497018	0.158486707566462
sv_1898873_0	EUR	0.131212723658052	0.255043227665706
sv_1899095_0	EUR	0.789264413518887	0.300613496932515
sv_1899100_0	EUR	0.0646123260437376	0.18452380952381
sv_1899103_0	EUR	0.55765407554672	0.238095238095238
sv_1899104_0	EUR	0.279324055666004	0.118055555555556
sv_1899109_0	EUR	0.607355864811133	0.344246031746032
sv_1899111_0	EUR	0.885685884691849	0.678571428571429
sv_1899119_0	EUR	0.283300198807157	0.16765873015873
sv_1899122_0	EUR	0.389662027833002	0.220461095100865
sv_1899126_0	EUR	0.405566600397614	0.54265873015873
sv_1899145_0	EUR	0.739562624254473	0.632936507936508
sv_1899174_0	EUR	0.659045725646123	0.515873015873016
sv_1899193_0	EUR	0.616302186878728	0.443804034582133
sv_1899208_0	EUR	0.403578528827038	0.536023054755043
sv_1899285_0	EUR	0.401590457256461	0.280979827089337
sv_1899353_0	EUR	0.510934393638171	0.332853025936599
sv_1899360_0	EUR	0.286282306163022	0.553314121037464
sv_1899784_0	EUR	0.167992047713718	0.0552147239263804
sv_1899785_0	EUR	0.215705765407555	0.0541922290388548
sv_1900846_0	EUR	0.231610337972167	0.394683026584867
sv_1901647_0	EUR	0.439363817097416	0.332853025936599
sv_1901652_0	EUR	0.403578528827038	0.282420749279539
sv_1901660_0	EUR	0.605367793240557	0.72478386167147
sv_1901665_0	EUR	0.328031809145129	0.221902017291066
sv_1901732_0	EUR	0.288270377733598	0.407975460122699
sv_1902177_0	EUR	0.159045725646123	0.0429447852760736
sv_1902189_0	EUR	0.308151093439364	0.195965417867435
sv_1902306_0	EUR	0.143141153081511	0.268011527377522
sv_1902323_0	EUR	0.440357852882704	0.315561959654179
sv_1903042_0	EUR	0.724652087475149	0.530674846625767
sv_1903043_0	EUR	0.657057654075547	0.530259365994236
sv_1903044_0	EUR	0.145129224652087	0.282208588957055
sv_1903151_0	EUR	0.593439363817097	0.486707566462168
sv_1903218_0	EUR	0.106361829025845	0.267019667170953
sv_1903255_0	EUR	0.507952286282306	0.620654396728016
sv_1904083_0	EUR	0.210735586481113	0.378968253968254
sv_1904850_0	EUR	0.573558648111332	0.456032719836401
sv_1904897_0	EUR	0.151093439363817	0.0436507936507936
sv_1904903_0	EUR	0.171968190854871	0.0429447852760736
sv_1904955_0	EUR	0.0785288270377734	0.197341513292434
sv_1904956_0	EUR	0.141153081510934	0.309815950920245
sv_1904957_0	EUR	0.562624254473161	0.444780635400908
sv_1904958_0	EUR	0.110337972166998	0.219246031746032
sv_1904968_0	EUR	0.656063618290258	0.543967280163599
sv_1905077_0	EUR	0.24155069582505	0.366071428571429
sv_1905093_0	EUR	0.498011928429423	0.286298568507157
sv_1905109_0	EUR	0.68986083499006	0.508928571428571
sv_1905118_0	EUR	0.186878727634195	0.313161875945537
sv_1905129_0	EUR	0.602385685884692	0.399135446685879
sv_1905137_0	EUR	0.39065606361829	0.289625360230548
sv_1905141_0	EUR	0.184890656063618	0.338445807770961
sv_1905747_0	EUR	0.325049701789264	0.469325153374233
sv_1905755_0	EUR	0.488071570576541	0.295389048991354
sv_1905757_0	EUR	0.563618290258449	0.367435158501441
sv_1908088_0	EUR	0.523856858846918	0.416666666666667
sv_1908494_0	EUR	0.320079522862823	0.425357873210634
sv_1908500_0	EUR	0.641153081510934	0.769452449567723
sv_1908621_0	EUR	0.192842942345924	0.0582822085889571
sv_1908626_0	EUR	0.364811133200795	0.192133131618759
sv_1908737_0	EUR	0.458250497017893	0.610951008645533
sv_1908854_0	EUR	0.204771371769384	0.348703170028818
sv_1909011_0	EUR	0.309145129224652	0.414985590778098
sv_1909012_0	EUR	0.891650099403579	0.730061349693252
sv_1909014_0	EUR	0.839960238568588	0.708333333333333
sv_1909015_0	EUR	0.975149105367793	0.844246031746032
sv_1909016_0	EUR	0.980119284294235	0.85218253968254
sv_1909214_0	EUR	0.326043737574553	0.178674351585014
sv_1909244_0	EUR	0.104373757455268	0.206051873198847
sv_1909736_0	EUR	0.601391650099404	0.501022494887526
sv_1909799_0	EUR	0.376739562624254	0.519427402862986
sv_1909864_0	EUR	0.1779324055666	0.338616714697406
sv_1911090_0	EUR	0.0268389662027833	0.216138328530259
sv_1911114_0	EUR	0.690854870775348	0.83640081799591
sv_1911119_0	EUR	0.160039761431412	0.275793650793651
sv_1913163_0	EUR	0.252485089463221	0.445244956772334
sv_1913165_0	EUR	0.678926441351889	0.563400576368876
sv_1913802_0	EUR	0.156063618290258	0.0357873210633947
sv_1913806_0	EUR	0.204771371769384	0.103746397694524
sv_1913841_0	EUR	0.819085487077535	0.675792507204611
sv_1913897_0	EUR	0.511928429423459	0.389048991354467
sv_1913901_0	EUR	0.13220675944334	0.0122699386503067
sv_1913946_0	EUR	0.5	0.670634920634921
sv_1913964_0	EUR	0.381709741550696	0.512269938650307
sv_1914136_0	EUR	0.845924453280318	0.742331288343558
sv_1914151_0	EUR	0.423459244532803	0.530753968253968
sv_1914159_0	EUR	0.134194831013916	0.332310838445808
sv_1914263_0	EUR	0.911530815109344	0.725971370143149
sv_1914322_0	EUR	0.850894632206759	0.672910662824208
sv_1914330_0	EUR	0.307157057654076	0.173824130879346
sv_1914367_0	EUR	0.27037773359841	0.121676891615542
sv_1914372_0	EUR	0.548707753479125	0.285302593659942
sv_1914393_0	EUR	0.281312127236581	0.0863095238095238
sv_1914395_0	EUR	0.157057654075547	0.0491679273827534
sv_1914400_0	EUR	0.552683896620278	0.412103746397695
sv_1914406_0	EUR	0.350894632206759	0.102249488752556
sv_1914407_0	EUR	0.50596421471173	0.302593659942363
sv_1914409_0	EUR	0.401590457256461	0.124744376278119
sv_1914413_0	EUR	0.561630218687873	0.438729198184569
sv_1916162_0	EUR	0.172962226640159	0.386503067484663
sv_1916163_0	EUR	0.122266401590457	0.292507204610951
sv_1916234_0	EUR	0.499005964214712	0.341269841269841
sv_1916254_0	EUR	0.507952286282306	0.405753968253968
sv_1916255_0	EUR	0.748508946322068	0.608134920634921
sv_1916320_0	EUR	0.698807157057654	0.524962178517398
sv_1916321_0	EUR	0.431411530815109	0.259365994236311
sv_1916322_0	EUR	0.145129224652087	0.293948126801153
sv_1916470_0	EUR	0.218687872763419	0.325153374233129
sv_1917708_0	EUR	0.159045725646123	0.0562372188139059
sv_1917709_0	EUR	0.255467196819085	0.142651296829971
sv_1917715_0	EUR	0.36182902584493	0.223342939481268
sv_1917748_0	EUR	0.738568588469185	0.485685071574642
sv_1917799_0	EUR	0.362823061630219	0.482602118003026
sv_1917852_0	EUR	0.555666003976143	0.394812680115274
sv_1917961_0	EUR	0.402584493041749	0.295634920634921
sv_1917967_0	EUR	0.379721669980119	0.486707566462168
sv_1917976_0	EUR	0.828031809145129	0.652777777777778
sv_1917977_0	EUR	0.330019880715706	0.549079754601227
sv_1918057_0	EUR	0.168986083499006	0.0623721881390593
sv_1918073_0	EUR	0.153081510934394	0.262896825396825
sv_1918074_0	EUR	0.676938369781312	0.474437627811861
sv_1918138_0	EUR	0.28727634194831	0.174846625766871
sv_192_0	EUR	0.631212723658052	0.515337423312883
sv_1921063_0	EUR	0.725646123260437	0.855828220858896
sv_1921064_0	EUR	0.599403578528827	0.723146747352496
sv_1921085_0	EUR	0.493041749502982	0.368098159509202
sv_1921090_0	EUR	0.55168986083499	0.431547619047619
sv_1921092_0	EUR	0.252485089463221	0.144092219020173
sv_1922692_0	EUR	0.198807157057654	0.0792507204610951
sv_1922702_0	EUR	0.788270377733598	0.665644171779141
sv_1924202_0	EUR	0.552683896620278	0.66359918200409
sv_1924212_0	EUR	0.0685884691848907	0.177914110429448
sv_1924243_0	EUR	0.268389662027833	0.413087934560327
sv_1927102_0	EUR	0.871769383697813	0.697406340057637
sv_1927836_0	EUR	0.50596421471173	0.353174603174603
sv_1927838_0	EUR	0.159045725646123	0.295501022494888
sv_1927992_0	EUR	0.464214711729622	0.5835734870317
sv_1927999_0	EUR	0.678926441351889	0.451942740286299
sv_1928335_0	EUR	0.552683896620278	0.337367624810893
sv_1928340_0	EUR	0.60934393638171	0.507204610951009
sv_1928346_0	EUR	0.696819085487077	0.576388888888889
sv_1928374_0	EUR	0.562624254473161	0.45821325648415
sv_1928476_0	EUR	0.26441351888668	0.45734126984127
sv_1928479_0	EUR	0.1610337972167	0.306916426512968
sv_1929643_0	EUR	0.311133200795229	0.44047619047619
sv_1929669_0	EUR	0.0576540755467197	0.187319884726225
sv_1929675_0	EUR	0.210735586481113	0.105187319884726
sv_1930381_0	EUR	0.358846918489066	0.185071574642127
sv_1931064_0	EUR	0.47117296222664	0.595238095238095
sv_1931070_0	EUR	0.823061630218688	0.659942363112392
sv_1931633_0	EUR	0.214711729622266	0.0439672801635992
sv_1931948_0	EUR	0.355864811133201	0.203476482617587
sv_1931963_0	EUR	0.192842942345924	0.31700288184438
sv_1932072_0	EUR	0.174950298210736	0.344380403458213
sv_1935063_0	EUR	0.408548707753479	0.301815431164902
sv_1935066_0	EUR	0.374751491053678	0.256646216768916
sv_1937337_0	EUR	0.300198807157058	0.151296829971182
sv_1937338_0	EUR	0.711729622266402	0.564841498559078
sv_1937363_0	EUR	0.828031809145129	0.697428139183056
sv_1937393_0	EUR	0.633200795228628	0.523054755043228
sv_1938386_0	EUR	0.789264413518887	0.923312883435583
sv_1938387_0	EUR	0.789264413518887	0.917549167927383
sv_1938393_0	EUR	0.256461232604374	0.151296829971182
sv_1938394_0	EUR	0.0377733598409543	0.149801587301587
sv_1938399_0	EUR	0.771371769383698	0.642126789366053
sv_1938420_0	EUR	0.624254473161034	0.503067484662577
sv_1938585_0	EUR	0.406560636182903	0.548057259713701
sv_1939359_0	EUR	0.084493041749503	0.19120654396728
sv_1939448_0	EUR	0.304174950298211	0.421267893660532
sv_1940055_0	EUR	0.371769383697813	0.482617586912065
sv_1940083_0	EUR	0.00497017892644135	0.130952380952381
sv_1941962_0	EUR	0.234592445328032	0.399801587301587
sv_1941976_0	EUR	0.624254473161034	0.791981845688351
sv_1943786_0	EUR	0.455268389662028	0.270961145194274
sv_1945504_0	EUR	0.606361829025845	0.725198412698413
sv_1947114_0	EUR	0.274353876739563	0.38328530259366
sv_1947119_0	EUR	0.0666003976143141	0.19164265129683
sv_1947186_0	EUR	0.128230616302187	0.232106339468303
sv_1947187_0	EUR	0.26441351888668	0.385480572597137
sv_1947244_0	EUR	0.520874751491054	0.731083844580777
sv_1947261_0	EUR	0.304174950298211	0.417867435158501
sv_1949581_0	EUR	0.399602385685885	0.263237518910741
sv_1950030_0	EUR	0.328031809145129	0.187116564417178
sv_1950081_0	EUR	0.650099403578529	0.796520423600605
sv_1950086_0	EUR	0.0685884691848907	0.171779141104294
sv_1950090_0	EUR	0.482107355864811	0.589285714285714
sv_1953888_0	EUR	0.202783300198807	0.330265848670757
sv_1953893_0	EUR	0.493041749502982	0.353025936599424
sv_1959080_0	EUR	0.317097415506958	0.210633946830266
sv_1963795_0	EUR	0.291252485089463	0.518731988472622
sv_1965379_0	EUR	0.455268389662028	0.322085889570552
sv_1965574_0	EUR	0.00497017892644135	0.112474437627812
sv_1971300_0	EUR	0.25844930417495	0.367075664621677
sv_1971305_0	EUR	0.523856858846918	0.638036809815951
sv_1971310_0	EUR	0.0099403578528827	0.120654396728016
sv_1971323_0	EUR	0.0834990059642147	0.187319884726225
sv_1972052_0	EUR	0.140159045725646	0.272334293948127
sv_1973974_0	EUR	0.284294234592445	0.417867435158501
sv_1976244_0	EUR	0.135188866799205	0.251533742331288
sv_1977725_0	EUR	0.548707753479125	0.42965204236006
sv_1977730_0	EUR	0.328031809145129	0.216138328530259
sv_1978252_0	EUR	0.167992047713718	0.292738275340393
sv_1978521_0	EUR	0.0825049701789264	0.236311239193084
sv_1979584_0	EUR	0.479125248508946	0.353025936599424
sv_1979648_0	EUR	0.642147117296223	0.776657060518732
sv_1981382_0	EUR	0.0884691848906561	0.223214285714286
sv_1982350_0	EUR	0.533797216699801	0.395612708018154
sv_1982750_0	EUR	0.145129224652087	0.326175869120654
sv_1985434_0	EUR	0.00497017892644135	0.158486707566462
sv_1985435_0	EUR	0.129224652087475	0.237103174603175
sv_1985442_0	EUR	0.0765407554671968	0.224206349206349
sv_1985511_0	EUR	0.225646123260437	0.32719836400818
sv_1985870_0	EUR	0.156063618290258	0.356850715746421
sv_1985871_0	EUR	0.00198807157057654	0.151296829971182
sv_1985883_0	EUR	0.0328031809145129	0.187319884726225
sv_1985886_0	EUR	0.196819085487078	0.321325648414986
sv_1985888_0	EUR	0.178926441351889	0.311507936507937
sv_1986306_0	EUR	0.147117296222664	0.269452449567723
sv_1986308_0	EUR	0.41351888667992	0.523449319213313
sv_1986554_0	EUR	0.508946322067594	0.388548057259714
sv_1986559_0	EUR	0.504970178926441	0.404899135446686
sv_1987321_0	EUR	0.935387673956262	0.821325648414986
sv_199_0	EUR	0.371769383697813	0.488472622478386
sv_1995464_0	EUR	0.195825049701789	0.360230547550432
sv_1995480_0	EUR	0.0974155069582505	0.203476482617587
sv_1997793_0	EUR	0.321073558648111	0.191376701966717
sv_1998408_0	EUR	0.269383697813121	0.447049924357035
sv_1999173_0	EUR	0.220675944333996	0.379345603271984
sv_1999240_0	EUR	0.239562624254473	0.371757925072046
sv_2001918_0	EUR	0.0437375745526839	0.230547550432277
sv_2001920_0	EUR	0.289264413518887	0.612474437627812
sv_2001922_0	EUR	0.0636182902584493	0.213701431492843
sv_2001923_0	EUR	0.365805168986084	0.720858895705521
sv_2001930_0	EUR	0.482107355864811	0.33963691376702
sv_2001936_0	EUR	0.775347912524851	0.655419222903885
sv_2002450_0	EUR	0.211729622266402	0.098159509202454
sv_2002458_0	EUR	0.0497017892644135	0.152351738241309
sv_2002465_0	EUR	0.908548707753479	0.771825396825397
sv_2002518_0	EUR	0.286282306163022	0.409984871406959
sv_200457_0	EUR	0.409542743538767	0.673824130879346
sv_2005662_0	EUR	0.228628230616302	0.125766871165644
sv_2008791_0	EUR	0.393638170974155	0.50864553314121
sv_2009094_0	EUR	0.777335984095427	0.677233429394813
sv_2009114_0	EUR	0.36182902584493	0.544642857142857
sv_201_0	EUR	0.524850894632207	0.4164265129683
sv_2010646_0	EUR	0.386679920477137	0.26278118609407
sv_2010648_0	EUR	0.462226640159046	0.277096114519427
sv_2010650_0	EUR	0.343936381709742	0.229038854805726
sv_2010656_0	EUR	0.589463220675944	0.452965235173824
sv_2016254_0	EUR	0.263419483101392	0.377521613832853
sv_2016272_0	EUR	0.45427435387674	0.289366053169734
sv_2016299_0	EUR	0.230616302186879	0.359918200408998
sv_201700_0	EUR	0.52286282306163	0.669642857142857
sv_2017163_0	EUR	0.113320079522863	0.253602305475504
sv_2017181_0	EUR	0.156063618290258	0.266871165644172
sv_2017208_0	EUR	0.39065606361829	0.289366053169734
sv_2017211_0	EUR	0.529821073558648	0.429447852760736
sv_2017490_0	EUR	0.226640159045726	0.350198412698413
sv_2017494_0	EUR	0.135188866799205	0.242063492063492
sv_2017495_0	EUR	0.237574552683897	0.362103174603175
sv_2018218_0	EUR	0.466202783300199	0.356150793650794
sv_2023436_0	EUR	0.0984095427435388	0.335734870317003
sv_20243_0	EUR	0.190854870775348	0.369120654396728
sv_2024354_0	EUR	0.515904572564612	0.710633946830266
sv_2024561_0	EUR	0.243538767395626	0.138328530259366
sv_2027158_0	EUR	0.225646123260437	0.119596541786744
sv_2029775_0	EUR	0.573558648111332	0.681556195965418
sv_2029788_0	EUR	0.234592445328032	0.393660531697341
sv_2030135_0	EUR	0.259443339960239	0.38241308793456
sv_2030178_0	EUR	0.519880715705765	0.641210374639769
sv_2030667_0	EUR	0.734592445328032	0.609126984126984
sv_2030681_0	EUR	0.389662027833002	0.24207492795389
sv_2032940_0	EUR	0.780318091451292	0.474437627811861
sv_2032988_0	EUR	0.284294234592445	0.116564417177914
sv_2032999_0	EUR	0.503976143141153	0.247443762781186
sv_2033031_0	EUR	0.326043737574553	0.463976945244957
sv_2033134_0	EUR	0.174950298210736	0.287321063394683
sv_2033154_0	EUR	0.333996023856859	0.213256484149856
sv_203669_0	EUR	0.635188866799205	0.824130879345603
sv_2037132_0	EUR	0.175944333996024	0.333333333333333
sv_2037133_0	EUR	0.804174950298211	0.650793650793651
sv_2037138_0	EUR	0.380715705765408	0.245398773006135
sv_2037180_0	EUR	0.714711729622266	0.59918200408998
sv_2037184_0	EUR	0.467196819085487	0.339468302658487
sv_203743_0	EUR	0.78727634194831	0.988653555219365
sv_203755_0	EUR	0.521868787276342	0.807770961145194
sv_2037611_0	EUR	0.307157057654076	0.204610951008646
sv_2037686_0	EUR	0.437375745526839	0.540345821325648
sv_2037697_0	EUR	0.501988071570577	0.332853025936599
sv_2037778_0	EUR	0.262425447316103	0.411042944785276
sv_2037779_0	EUR	0.63817097415507	0.532738095238095
sv_2038106_0	EUR	0.159045725646123	0.0531697341513292
sv_2038110_0	EUR	0.00298210735586481	0.129682997118156
sv_2038117_0	EUR	0.652087475149105	0.41679273827534
sv_2038118_0	EUR	0.721669980119284	0.5
sv_2038173_0	EUR	0.355864811133201	0.185878962536023
sv_2038178_0	EUR	0.160039761431412	0.311860940695297
sv_2038181_0	EUR	0.18389662027833	0.297276853252648
sv_203819_0	EUR	0.789264413518887	0.904907975460123
sv_2038210_0	EUR	0.225646123260437	0.448126801152738
sv_2038211_0	EUR	0.128230616302187	0.295501022494888
